,Timestamp,URL,Title,Tags
40,2023-03-09 00:07:31+05:30,https://www.youtube.com/watch?v=wU6udHRIkcc&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=17,1.12 Disjoint Sets Data Structure - Weighted Union and Collapsing Find - YouTube,"Disjoint Sets, disjoint sets Data Structure, union, weighted union, find, collapsing find, algorithms, algorithm, abdul bari, bari, gate"
41,2023-03-09 00:07:53+05:30,https://www.youtube.com/watch?v=wU6udHRIkcc&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=17,1.12 Disjoint Sets Data Structure - Weighted Union and Collapsing Find - YouTube,"Disjoint Sets, disjoint sets Data Structure, union, weighted union, find, collapsing find, algorithms, algorithm, abdul bari, bari, gate"
42,2023-03-09 00:07:54+05:30,https://www.youtube.com/watch?v=wU6udHRIkcc&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=18,1.12 Disjoint Sets Data Structure - Weighted Union and Collapsing Find - YouTube,"Disjoint Sets, disjoint sets Data Structure, union, weighted union, find, collapsing find, algorithms, algorithm, abdul bari, bari, gate"
43,2023-03-09 00:08:19+05:30,https://www.youtube.com/watch?v=2Rr2tW9zvRg&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=18,2 Divide And Conquer - YouTube,"algorithm, algoruthms, divide and conquer, recurrence relation, abdul bari, bari"
44,2023-03-09 00:08:19+05:30,https://www.youtube.com/watch?v=wU6udHRIkcc&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=18,1.12 Disjoint Sets Data Structure - Weighted Union and Collapsing Find - YouTube,"Disjoint Sets, disjoint sets Data Structure, union, weighted union, find, collapsing find, algorithms, algorithm, abdul bari, bari, gate"
45,2023-03-09 12:16:39+05:30,https://www.youtube.com/@abdul_bari/playlists,Abdul Bari - YouTube,"IT, Computer Science, Technology"
46,2023-03-09 12:16:39+05:30,https://www.youtube.com/watch?v=2Rr2tW9zvRg&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=18,2 Divide And Conquer - YouTube,"algorithm, algoruthms, divide and conquer, recurrence relation, abdul bari, bari"
47,2023-03-09 12:16:39+05:30,https://www.youtube.com/watch?v=csXn4Av7Qks&list=PLYwpaL_SFmcBOrMihdkd48kgs6_YP8taa&index=4,Asymptotic Notation : Big O Explained in Hindi l Design And Analysis Of Algorithm - YouTube,
48,2023-03-09 12:16:41+05:30,https://www.youtube.com/watch?v=2Rr2tW9zvRg&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=19,2 Divide And Conquer - YouTube,"algorithm, algoruthms, divide and conquer, recurrence relation, abdul bari, bari"
49,2023-03-09 17:16:36+05:30,https://www.youtube.com/@abdul_bari/playlists,Abdul Bari - YouTube,"IT, Computer Science, Technology"
50,2023-03-09 17:16:36+05:30,https://www.youtube.com/watch?v=2Rr2tW9zvRg&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=19,2 Divide And Conquer - YouTube,"algorithm, algoruthms, divide and conquer, recurrence relation, abdul bari, bari"
51,2023-03-09 17:16:38+05:30,https://www.youtube.com/watch?v=2Rr2tW9zvRg&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=20,2 Divide And Conquer - YouTube,"algorithm, algoruthms, divide and conquer, recurrence relation, abdul bari, bari"
52,2023-03-09 17:16:39+05:30,https://www.youtube.com/watch?v=csXn4Av7Qks&list=PLYwpaL_SFmcBOrMihdkd48kgs6_YP8taa&index=4,Asymptotic Notation : Big O Explained in Hindi l Design And Analysis Of Algorithm - YouTube,
53,2023-03-09 17:16:44+05:30,https://www.youtube.com/watch?v=csXn4Av7Qks&list=PLYwpaL_SFmcBOrMihdkd48kgs6_YP8taa&index=5,Asymptotic Notation : Big O Explained in Hindi l Design And Analysis Of Algorithm - YouTube,
54,2023-03-09 17:51:33+05:30,https://www.youtube.com/,YouTube,
55,2023-03-09 17:53:53+05:30,https://www.youtube.com/results?search_query=recursion+tree+method+for+solving+recurrences,NULL,
56,2023-03-09 17:54:25+05:30,https://www.youtube.com/results?search_query=substitution+method+for+solving+recurrences,NULL,
57,2023-03-09 17:54:28+05:30,https://www.youtube.com/results?search_query=recursion+tree+method+for+solving+recurrences,NULL,
58,2023-03-09 17:58:16+05:30,https://www.youtube.com/watch?v=4V30R3I1vLI&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=19,2.1.1 Recurrence Relation (T(n)= T(n-1) + 1) #1 - YouTube,"Algorithm, Algorithms, Recurrence Relations, Back substitution, induction, abdul bari, bari"
59,2023-03-09 18:37:08+05:30,https://www.youtube.com/,YouTube,
60,2023-03-09 18:37:10+05:30,https://www.youtube.com/results?search_query=recursion+tree+method+for+solving+recurrences,NULL,
61,2023-03-09 18:37:11+05:30,https://www.youtube.com/results?search_query=substitution+method+for+solving+recurrences,NULL,
62,2023-03-09 18:37:19+05:30,https://www.youtube.com/@GateSmashers,Gate Smashers - YouTube,"gate, ugc net, kvs, gate cse, ugc net cse, minute, cse, nta net, best channel for nta net, best channel for GATE, computer science, ptu, uptu, nielit, nic, psu, computer science, engineering students, ugc net, gate exam, sql, networks, dbms, os, gate questions, trending channel, ptu cse syllabus, uptu, all university cse, all college cse, 12th computer, 11th computer, 11th dbms, 12th python, tutorial cse, isro exam, it officer, ugc net paper 1, trending channel, india best education"
63,2023-03-09 18:37:23+05:30,https://www.youtube.com/@GateSmashers,Gate Smashers - YouTube,"gate, ugc net, kvs, gate cse, ugc net cse, minute, cse, nta net, best channel for nta net, best channel for GATE, computer science, ptu, uptu, nielit, nic, psu, computer science, engineering students, ugc net, gate exam, sql, networks, dbms, os, gate questions, trending channel, ptu cse syllabus, uptu, all university cse, all college cse, 12th computer, 11th computer, 11th dbms, 12th python, tutorial cse, isro exam, it officer, ugc net paper 1, trending channel, india best education"
64,2023-03-09 18:37:23+05:30,https://www.youtube.com/@GateSmashers/playlists,Gate Smashers - YouTube,"gate, ugc net, kvs, gate cse, ugc net cse, minute, cse, nta net, best channel for nta net, best channel for GATE, computer science, ptu, uptu, nielit, nic, psu, computer science, engineering students, ugc net, gate exam, sql, networks, dbms, os, gate questions, trending channel, ptu cse syllabus, uptu, all university cse, all college cse, 12th computer, 11th computer, 11th dbms, 12th python, tutorial cse, isro exam, it officer, ugc net paper 1, trending channel, india best education"
65,2023-03-09 18:37:36+05:30,https://www.youtube.com/watch?v=u8JZ9gU5o4g&list=PLxCzCOWd7aiHcmS4i14bI0VrMbZTUvlTa,L-1.1: Introduction to Algorithm & Syllabus Discussion for GATE/NET & Placements Preparation | DAA - YouTube,"introduction to algorithm, why algorithm is imp for placements, algorithms in hindi, algorithms and data structures for gate, algorithms basics, algorithm syllabus gate 2022, algorithm syllabus gate, algorithm Syllabus, daa syllabus pdf, daa syllabus notes, What is the importance of algorithm?, types of algorithm, daa full syllabus, operating system, lectures DS, DAA, ADA, dsa interview questions, daa interview, algorithm interview, dsa interview"
66,2023-03-09 18:37:59+05:30,https://www.youtube.com/watch?v=x0n75VFd31U&list=PLxCzCOWd7aiHcmS4i14bI0VrMbZTUvlTa&index=10,L-2.2: Recurrence Relation [ T(n)= T(n/2) + c]  | Substitution Method | Algorithm - YouTube,"solve time complexity, substitution method for solving recurrences, back substition method algorithm, Algorithms, Recurrence Relations, Back substitution, induction, recurrence relation by substitution method, recurrence relation and recursive algorithms, recurrence relation complexity, recurrence relation daa, binary search, gate 2022 algorithm, ugc net 2022 algorithm, coal india algorithm, dsa interview questions, daa interview, algorithm interview, dsa interview"
67,2023-03-09 18:38:39+05:30,https://www.youtube.com/,YouTube,
68,2023-03-09 18:38:58+05:30,https://www.youtube.com/,YouTube,
69,2023-03-09 18:38:58+05:30,https://www.youtube.com/results?search_query=Recurrence+Relation+(T(n)%3D+T(n-1)+%2B+1),NULL,
70,2023-03-09 18:39:23+05:30,https://www.youtube.com/results?search_query=Recurrence+Relation+T(n)%3D+T(n-1)+%2B+1,NULL,
71,2023-03-09 18:40:14+05:30,https://www.youtube.com/watch?v=hUsi6JiD4s4,Recurrence Relation T(n) = T(n-1) + C | Substitution Method | Finding Factorial | GATECSE | DAA - YouTube,"recurrence relation, recursive algorithm for factorial, recursive algorithms time complexity, what is recurrence relation, how to find time complexity of algorithms, how to find time complexity of recursive algorithms, recurrence relation in daa, recurrence relations in hindi, recurrence relation by substitution method, recursive program for finding factorial, recursive algorithm for Finding Factorial, the gatehub, T(n) = T(n-1) + C, T(n) = T(n-1) + 1"
72,2023-03-09 18:40:26+05:30,https://www.youtube.com/watch?v=eqis_WM2my4,15. T(n) = T(n-1) + 1 | Iteration Method | Recursion Tree | Solving Recurrence | DAA | - YouTube,
73,2023-03-09 19:07:07+05:30,https://www.youtube.com/watch?v=IawM82BQ4II&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=20,2.1.2 Recurrence Relation (T(n)= T(n-1) + n) #2 - YouTube,"algorithm, algorithms, recurrence relations, substitution method, back substitution, induction, induction method, abdul bari, bari"
74,2023-03-09 19:14:48+05:30,https://www.youtube.com/watch?v=icS-e8RaCyo&list=PLxCzCOWd7aiHcmS4i14bI0VrMbZTUvlTa&index=11,L-2.3: Recurrence Relation [ T(n)= n*T(n-1) ] | Substitution Method | Algorithm - YouTube,"substitution method, back substitution method, algorithm, solve time complexity, substitution method in daa, substitution method in algorithm, substitution method for solving recurrences, substitution method daa, substitution method algorithm analysis, substitution method asymptotic, back substition method algorithm, Algorithm, Algorithms, Back substitution, induction, induction method, dsa interview questions, daa interview, algorithm interview, dsa interview"
75,2023-03-09 19:30:30+05:30,https://www.youtube.com/watch?v=MhT7XmxhaCE&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=21,2.1.3 Recurrence Relation (T(n)= T(n-1) + log n) #3 - YouTube,"algorithms, algorithm, recurrence relation, substitution method, induction method, abdul bari, bari"
76,2023-03-09 19:31:36+05:30,https://www.youtube.com/watch?v=9SgLBjXqwd4&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=7,1.5.2 Time Complexity Example #2 - YouTube,"Time Complexity, Algorithm"
77,2023-03-09 19:31:38+05:30,https://www.youtube.com/watch?v=1U3Uwct45IY&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=5,1.4 Frequency Count Method - YouTube,"Frequency count methods, algorithm analysis, algorithm, analysis, algorithms"
78,2023-03-09 19:31:40+05:30,https://www.youtube.com/watch?v=1U3Uwct45IY&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=6,1.4 Frequency Count Method - YouTube,"Frequency count methods, algorithm analysis, algorithm, analysis, algorithms"
79,2023-03-09 19:31:43+05:30,https://www.youtube.com/watch?v=9SgLBjXqwd4&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=8,1.5.2 Time Complexity Example #2 - YouTube,"Time Complexity, Algorithm"
80,2023-03-09 19:32:15+05:30,https://www.youtube.com/watch?v=9TlHvipP5yA&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=6,1.5.1 Time Complexity #1 - YouTube,"Algorithms, Analysis, Time complexity"
81,2023-03-09 19:32:18+05:30,https://www.youtube.com/watch?v=9TlHvipP5yA&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=7,1.5.1 Time Complexity #1 - YouTube,"Algorithms, Analysis, Time complexity"
82,2023-03-09 21:35:24+05:30,https://www.youtube.com/watch?v=9SgLBjXqwd4&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=8,1.5.2 Time Complexity Example #2 - YouTube,"Time Complexity, Algorithm"
83,2023-03-09 21:35:24+05:30,https://www.youtube.com/watch?v=icS-e8RaCyo&list=PLxCzCOWd7aiHcmS4i14bI0VrMbZTUvlTa&index=11,L-2.3: Recurrence Relation [ T(n)= n*T(n-1) ] | Substitution Method | Algorithm - YouTube,"substitution method, back substitution method, algorithm, solve time complexity, substitution method in daa, substitution method in algorithm, substitution method for solving recurrences, substitution method daa, substitution method algorithm analysis, substitution method asymptotic, back substition method algorithm, Algorithm, Algorithms, Back substitution, induction, induction method, dsa interview questions, daa interview, algorithm interview, dsa interview"
84,2023-03-09 21:35:25+05:30,https://www.youtube.com/watch?v=9SgLBjXqwd4&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=9,1.5.2 Time Complexity Example #2 - YouTube,"Time Complexity, Algorithm"
85,2023-03-09 21:35:25+05:30,https://www.youtube.com/watch?v=9TlHvipP5yA&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=7,1.5.1 Time Complexity #1 - YouTube,"Algorithms, Analysis, Time complexity"
86,2023-03-09 21:35:26+05:30,https://www.youtube.com/watch?v=csXn4Av7Qks&list=PLYwpaL_SFmcBOrMihdkd48kgs6_YP8taa&index=5,Asymptotic Notation : Big O Explained in Hindi l Design And Analysis Of Algorithm - YouTube,
87,2023-03-09 21:35:30+05:30,https://www.youtube.com/watch?v=9TlHvipP5yA&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=8,1.5.1 Time Complexity #1 - YouTube,"Algorithms, Analysis, Time complexity"
88,2023-03-09 21:35:31+05:30,https://www.youtube.com/watch?v=csXn4Av7Qks&list=PLYwpaL_SFmcBOrMihdkd48kgs6_YP8taa&index=6,Asymptotic Notation : Big O Explained in Hindi l Design And Analysis Of Algorithm - YouTube,
89,2023-03-09 21:35:33+05:30,https://www.youtube.com/watch?v=icS-e8RaCyo&list=PLxCzCOWd7aiHcmS4i14bI0VrMbZTUvlTa&index=12,L-2.3: Recurrence Relation [ T(n)= n*T(n-1) ] | Substitution Method | Algorithm - YouTube,"substitution method, back substitution method, algorithm, solve time complexity, substitution method in daa, substitution method in algorithm, substitution method for solving recurrences, substitution method daa, substitution method algorithm analysis, substitution method asymptotic, back substition method algorithm, Algorithm, Algorithms, Back substitution, induction, induction method, dsa interview questions, daa interview, algorithm interview, dsa interview"
90,2023-03-09 21:35:35+05:30,https://www.youtube.com/watch?v=eqis_WM2my4,15. T(n) = T(n-1) + 1 | Iteration Method | Recursion Tree | Solving Recurrence | DAA | - YouTube,
91,2023-03-09 21:42:53+05:30,https://www.youtube.com/watch?v=IawM82BQ4II&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=20,2.1.2 Recurrence Relation (T(n)= T(n-1) + n) #2 - YouTube,"algorithm, algorithms, recurrence relations, substitution method, back substitution, induction, induction method, abdul bari, bari"
92,2023-03-09 21:42:58+05:30,https://www.youtube.com/watch?v=IawM82BQ4II&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=21,2.1.2 Recurrence Relation (T(n)= T(n-1) + n) #2 - YouTube,"algorithm, algorithms, recurrence relations, substitution method, back substitution, induction, induction method, abdul bari, bari"
93,2023-03-09 22:17:08+05:30,https://www.youtube.com/watch?v=JvcqtZk2mng&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=22,2.1.4 Recurrence Relation T(n)=2 T(n-1)+1  #4 - YouTube,"Algorithms, Algorithm, Recurrence Relation, Decreasing Function, Subtracting Function, Back substitutions, Recursion Tree, abdul bari, bari"
94,2023-03-09 23:03:38+05:30,https://www.youtube.com/watch?v=icS-e8RaCyo&list=PLxCzCOWd7aiHcmS4i14bI0VrMbZTUvlTa&index=12,L-2.3: Recurrence Relation [ T(n)= n*T(n-1) ] | Substitution Method | Algorithm - YouTube,"substitution method, back substitution method, algorithm, solve time complexity, substitution method in daa, substitution method in algorithm, substitution method for solving recurrences, substitution method daa, substitution method algorithm analysis, substitution method asymptotic, back substition method algorithm, Algorithm, Algorithms, Back substitution, induction, induction method, dsa interview questions, daa interview, algorithm interview, dsa interview"
95,2023-03-09 23:03:38+05:30,https://www.youtube.com/watch?v=x0n75VFd31U&list=PLxCzCOWd7aiHcmS4i14bI0VrMbZTUvlTa&index=10,L-2.2: Recurrence Relation [ T(n)= T(n/2) + c]  | Substitution Method | Algorithm - YouTube,"solve time complexity, substitution method for solving recurrences, back substition method algorithm, Algorithms, Recurrence Relations, Back substitution, induction, recurrence relation by substitution method, recurrence relation and recursive algorithms, recurrence relation complexity, recurrence relation daa, binary search, gate 2022 algorithm, ugc net 2022 algorithm, coal india algorithm, dsa interview questions, daa interview, algorithm interview, dsa interview"
96,2023-03-09 23:04:45+05:30,https://www.youtube.com/watch?v=icS-e8RaCyo&list=PLxCzCOWd7aiHcmS4i14bI0VrMbZTUvlTa&index=11,L-2.3: Recurrence Relation [ T(n)= n*T(n-1) ] | Substitution Method | Algorithm - YouTube,"substitution method, back substitution method, algorithm, solve time complexity, substitution method in daa, substitution method in algorithm, substitution method for solving recurrences, substitution method daa, substitution method algorithm analysis, substitution method asymptotic, back substition method algorithm, Algorithm, Algorithms, Back substitution, induction, induction method, dsa interview questions, daa interview, algorithm interview, dsa interview"
97,2023-03-09 23:05:56+05:30,https://www.youtube.com/watch?v=IawM82BQ4II&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=20,2.1.2 Recurrence Relation (T(n)= T(n-1) + n) #2 - YouTube,"algorithm, algorithms, recurrence relations, substitution method, back substitution, induction, induction method, abdul bari, bari"
98,2023-03-09 23:05:59+05:30,https://www.youtube.com/watch?v=IawM82BQ4II&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=21,2.1.2 Recurrence Relation (T(n)= T(n-1) + n) #2 - YouTube,"algorithm, algorithms, recurrence relations, substitution method, back substitution, induction, induction method, abdul bari, bari"
99,2023-03-09 23:39:09+05:30,https://www.youtube.com/watch?v=CyknhZbfMqc&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=23,2.2 Masters Theorem Decreasing Function - YouTube,"Algorithms, Algorithm, Master theorem, Master theorem for decreasing function, recurrence relations, abdul bari, bari"
100,2023-03-09 23:59:25+05:30,https://www.youtube.com/watch?v=8gt0D0IqU5w&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=24,2.3.1 Recurrence Relation Dividing Function T(n)=T(n/2)+1 #1 - YouTube,"algorithms, algorithm, recurrence relation, dividing function, abdul bari, bari"
101,2023-03-10 00:36:00+05:30,https://www.youtube.com/watch?v=XcZw01FuH18&list=PLDN4rrl48XKpZkf03iYFl-O29szjTrs_O&index=25,2.3.2 Recurrence Relation Dividing [ T(n)=T(n/2)+ n].   #2 - YouTube,"Algorithm, algorithms, recurrence relation, recursion tree, abdul bari, bari, gate"
